"exposure_cluster_id","canonical_exposure_id","original_exposure_id","candidate_id","vehicle_id","exposure_name_ja","exposure_name_en","asset_class","risk_cluster","proxy_group_id","direct_or_proxy","proxy_role","vehicle_type","symbol","exchange_or_venue","broker","broker_contract_id","hard_gate_status","evidence_confidence","evidence_ids","vehicle_difference_notes","p06_tracking_notes","created_at","updated_at"
"CLU-EXP-ENERGY-EU-GASOIL","EXP-ENERGY-EU-GASOIL","EXP-ENERGY-EU-GASOIL","CAN-EXP-ENERGY-EU-GASOIL-FUTURE-STANDARD-ICEEU-G-IBSJ","VEH-FUTURE-STANDARD-ICEEU-G","ICE軽油","Low Sulphur Gasoil","energy","energy_refined","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","G","ICEEU","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENERGY-US-HENRYHUB-ICE","EXP-ENERGY-US-HENRYHUB-ICE","EXP-ENERGY-US-HENRYHUB-ICE","CAN-EXP-ENERGY-US-HENRYHUB-ICE-FUTURE-STANDARD-ICEUS-H-IBSJ","VEH-FUTURE-STANDARD-ICEUS-H","ICE米国天然ガス","ICE Henry Hub Natural Gas","energy","energy_gas","PG-ENERGY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","H","ICEUS","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENV-EU-EUA","EXP-ENV-EU-EUA","EXP-ENV-EU-EUA","CAN-EXP-ENV-EU-EUA-FUTURE-STANDARD-ICEEU-EUA-IBSJ","VEH-FUTURE-STANDARD-ICEEU-EUA","EU排出権","EU Allowance","environmental_power","environmental_carbon","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","EUA","ICEEU","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-ENV-UK-UKA","EXP-ENV-UK-UKA","EXP-ENV-UK-UKA","CAN-EXP-ENV-UK-UKA-FUTURE-STANDARD-ICEEU-UKA-IBSJ","VEH-FUTURE-STANDARD-ICEEU-UKA","英国排出権","UK Allowance","environmental_power","environmental_carbon","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","UKA","ICEEU","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-US-ERCOT","EXP-POWER-US-ERCOT","EXP-POWER-US-ERCOT","CAN-EXP-POWER-US-ERCOT-FUTURE-STANDARD-ICEUS-ERCOT-IBSJ","VEH-FUTURE-STANDARD-ICEUS-ERCOT","ERCOT電力","ERCOT Power","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","ERCOT","ICEUS","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-POWER-US-PJM","EXP-POWER-US-PJM","EXP-POWER-US-PJM","CAN-EXP-POWER-US-PJM-FUTURE-STANDARD-ICEUS-PJM-IBSJ","VEH-FUTURE-STANDARD-ICEUS-PJM","PJM電力","PJM Power","environmental_power","environmental_power","PG-ENVIRONMENTAL-POWER","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","PJM","ICEUS","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0019","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","CAN-EXP-EQ-JP-NIKKEI225-FUTURE-STANDARD-OSE-NK225L-IBSJ","VEH-FUTURE-STANDARD-OSE-NK225L","日経225","Nikkei 225","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","NK225L","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","CAN-EXP-EQ-JP-NIKKEI225-FUTURE-MINI-OSE-NK225M-IBSJ","VEH-FUTURE-MINI-OSE-NK225M","日経225","Nikkei 225","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","NK225M","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","EXP-EQ-JP-NIKKEI225","CAN-EXP-EQ-JP-NIKKEI225-FUTURE-MICRO-OSE-NK225MC-IBSJ","VEH-FUTURE-MICRO-OSE-NK225MC","日経225","Nikkei 225","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_underlying_vehicle_variant","future_micro","NK225MC","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Micro contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-TOPIX","EXP-EQ-JP-TOPIX","EXP-EQ-JP-TOPIX","CAN-EXP-EQ-JP-TOPIX-FUTURE-STANDARD-OSE-TOPIX-IBSJ","VEH-FUTURE-STANDARD-OSE-TOPIX","TOPIX","TOPIX","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","TOPIX","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-TOPIX","EXP-EQ-JP-TOPIX","EXP-EQ-JP-TOPIX","CAN-EXP-EQ-JP-TOPIX-FUTURE-MINI-OSE-MTOPIX-IBSJ","VEH-FUTURE-MINI-OSE-MTOPIX","TOPIX","TOPIX","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","MTOPIX","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-JPX400","EXP-EQ-JP-JPX400","EXP-EQ-JP-JPX400","CAN-EXP-EQ-JP-JPX400-FUTURE-STANDARD-OSE-JPX400-IBSJ","VEH-FUTURE-STANDARD-OSE-JPX400","JPX日経400","JPX Nikkei 400","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","JPX400","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-PRIME150","EXP-EQ-JP-PRIME150","EXP-EQ-JP-PRIME150","CAN-EXP-EQ-JP-PRIME150-FUTURE-STANDARD-OSE-PRIME150-IBSJ","VEH-FUTURE-STANDARD-OSE-PRIME150","JPXプライム150","JPX Prime 150","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","PRIME150","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-GROWTH250","EXP-EQ-JP-GROWTH250","EXP-EQ-JP-GROWTH250","CAN-EXP-EQ-JP-GROWTH250-FUTURE-STANDARD-OSE-GROWTH250-IBSJ","VEH-FUTURE-STANDARD-OSE-GROWTH250","東証グロース250","TSE Growth Market 250","equity_index","global_equity_japan_small","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","GROWTH250","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-TOPIXBANKS","EXP-EQ-JP-TOPIXBANKS","EXP-EQ-JP-TOPIXBANKS","CAN-EXP-EQ-JP-TOPIXBANKS-FUTURE-STANDARD-OSE-TOPIXBANKS-IBSJ","VEH-FUTURE-STANDARD-OSE-TOPIXBANKS","TOPIX銀行業指数","TOPIX Banks Index","equity_index","global_equity_japan_sector","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","TOPIXBANKS","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-US-DJIA-JPX","EXP-EQ-US-DJIA-JPX","EXP-EQ-US-DJIA-JPX","CAN-EXP-EQ-US-DJIA-JPX-FUTURE-STANDARD-OSE-DJIA-IBSJ","VEH-FUTURE-STANDARD-OSE-DJIA","ダウ工業株30種","Dow Jones Industrial Average","equity_index","global_equity_us_large","PG-EQ-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","DJIA","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-TW-TAIEX","EXP-EQ-TW-TAIEX","EXP-EQ-TW-TAIEX","CAN-EXP-EQ-TW-TAIEX-FUTURE-STANDARD-OSE-TAIEX-IBSJ","VEH-FUTURE-STANDARD-OSE-TAIEX","台湾加権指数","TAIEX","equity_index","global_equity_asia","PG-EQ-GLOBAL-REGIONAL","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","TAIEX","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-CN-FTSECHINA50","EXP-EQ-CN-FTSECHINA50","EXP-EQ-CN-FTSECHINA50","CAN-EXP-EQ-CN-FTSECHINA50-FUTURE-STANDARD-OSE-FTSECHINA50-IBSJ","VEH-FUTURE-STANDARD-OSE-FTSECHINA50","FTSE中国50指数","FTSE China 50","equity_index","global_equity_china","PG-EQ-CHINA","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FTSECHINA50","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-VOL-JP-NIKKEIVI","EXP-VOL-JP-NIKKEIVI","EXP-VOL-JP-NIKKEIVI","CAN-EXP-VOL-JP-NIKKEIVI-FUTURE-STANDARD-OSE-NKVI-IBSJ","VEH-FUTURE-STANDARD-OSE-NKVI","日経平均VI","Nikkei 225 Volatility Index","volatility","vol_equity","PG-VOLATILITY","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","NKVI","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-REIT-JP-TSEREIT","EXP-REIT-JP-TSEREIT","EXP-REIT-JP-TSEREIT","CAN-EXP-REIT-JP-TSEREIT-FUTURE-STANDARD-OSE-TSEREIT-IBSJ","VEH-FUTURE-STANDARD-OSE-TSEREIT","東証REIT指数","TSE REIT Index","real_estate","real_estate_reit","PG-REAL-ESTATE","direct_listed_derivative","single_direct_candidate","future_standard","TSEREIT","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-JP-JGB5Y","EXP-RATES-JP-JGB5Y","EXP-RATES-JP-JGB5Y","CAN-EXP-RATES-JP-JGB5Y-FUTURE-STANDARD-OSE-JGB5Y-IBSJ","VEH-FUTURE-STANDARD-OSE-JGB5Y","日本5年国債","5-Year JGB","rates","rates_dm_jp","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","JGB5Y","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-JP-JGB10Y","EXP-RATES-JP-JGB10Y","EXP-RATES-JP-JGB10Y","CAN-EXP-RATES-JP-JGB10Y-FUTURE-STANDARD-OSE-JGB10Y-IBSJ","VEH-FUTURE-STANDARD-OSE-JGB10Y","日本10年国債","10-Year JGB","rates","rates_dm_jp","PG-RATES-US","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","JGB10Y","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-JP-JGB10Y","EXP-RATES-JP-JGB10Y","EXP-RATES-JP-JGB10Y","CAN-EXP-RATES-JP-JGB10Y-FUTURE-MINI-OSE-MINIJGB10Y-IBSJ","VEH-FUTURE-MINI-OSE-MINIJGB10Y","日本10年国債","10-Year JGB","rates","rates_dm_jp","PG-RATES-US","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","MINIJGB10Y","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-JP-TONA3M","EXP-RATES-JP-TONA3M","EXP-RATES-JP-TONA3M","CAN-EXP-RATES-JP-TONA3M-FUTURE-STANDARD-OSE-TONA3M-IBSJ","VEH-FUTURE-STANDARD-OSE-TONA3M","3カ月TONA","3-Month TONA","rates","rates_dm_jp_short","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","TONA3M","OSE","Interactive Brokers Securities Japan Inc.","","pending_evidence","A","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0014;EVD-P04-0017;EVD-P04-0022","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
